maintenance_id,truck_id,maintenance_date,maintenance_type,odometer_reading,labor_hours,labor_cost,parts_cost,total_cost,facility_location,downtime_hours,service_description
maint00001777,trk00111,2023-10-17,preventive,259355,7.8,743.32,1958.73,2702.05,chicago,40.8,emergency preventive
maint00001778,trk00046,2023-10-18,transmission,601985,1.2,110.08,1355.52,1465.6,atlanta,34.2,emergency transmission
maint00001779,trk00108,2023-10-18,brake,495208,5.7,543.98,1220.8,1764.78,seattle,47.5,emergency brake
maint00001780,trk00055,2023-10-18,inspection,179240,6.1,741.26,115.87,857.13,atlanta,5.1,scheduled inspection
maint00001781,trk00108,2023-10-18,engine,485042,4.5,506.85,313.92,820.77,minneapolis,6.3,emergency engine
maint00001782,trk00095,2023-10-19,transmission,438045,6.3,677.34,313.2,990.54,los angeles,43.5,emergency transmission
maint00001783,trk00025,2023-10-19,repair,698742,5.2,591.24,2839.32,3430.56,philadelphia,30.8,routine repair
maint00001784,trk00050,2023-10-20,preventive,681576,5.1,596.07,2447.56,3043.63,seattle,27.5,emergency preventive
maint00001785,trk00076,2023-10-20,tire,671274,4.6,491.7,184.42,676.12,kansas city,6.9,routine tire
maint00001786,trk00092,2023-10-20,preventive,86801,7.2,750.95,2569.4,3320.35,chicago,34.4,scheduled preventive
maint00001787,trk00044,2023-10-20,brake,179884,7.5,804.83,2374.26,3179.09,detroit,44.4,routine brake
maint00001788,trk00095,2023-10-20,engine,428948,6.0,696.8,1976.63,2673.43,columbus,26.6,emergency engine
maint00001789,trk00034,2023-10-21,repair,174899,1.4,137.32,2685.84,2823.16,milwaukee,43.6,routine repair
maint00001790,trk00022,2023-10-21,repair,281597,2.1,220.99,2813.64,3034.63,salt lake city,30.4,routine repair
maint00001791,trk00035,2023-10-21,transmission,635917,4.2,521.96,374.13,896.09,portland,8.6,scheduled transmission
maint00001792,trk00011,2023-10-21,preventive,537088,4.5,508.01,3053.65,3561.66,philadelphia,24.9,routine preventive
maint00001793,trk00108,2023-10-21,tire,395275,0.6,60.27,929.23,989.5,milwaukee,34.2,routine tire
maint00001794,trk00003,2023-10-22,tire,596635,5.2,598.21,1698.33,2296.54,las vegas,25.3,scheduled tire
maint00001795,trk00099,2023-10-22,brake,382266,7.9,801.86,3082.95,3884.81,nashville,19.3,emergency brake
maint00001796,trk00067,2023-10-22,preventive,86951,1.9,215.05,631.95,847.0,columbus,42.7,scheduled preventive
maint00001797,trk00032,2023-10-22,repair,122327,3.1,267.33,3395.22,3662.55,atlanta,36.5,emergency repair
maint00001798,trk00118,2023-10-23,transmission,705934,3.7,382.47,588.24,970.71,los angeles,44.4,routine transmission
maint00001799,trk00085,2023-10-23,tire,677687,7.1,648.06,3375.96,4024.02,charlotte,45.2,routine tire
maint00001800,trk00113,2023-10-23,inspection,225293,5.4,658.54,72.98,731.52,phoenix,44.4,emergency inspection
maint00001801,trk00026,2023-10-23,preventive,57102,4.3,455.74,1278.93,1734.67,indianapolis,40.9,scheduled preventive
maint00001802,trk00008,2023-10-23,inspection,474287,2.9,268.63,16.83,285.46,seattle,15.2,scheduled inspection
maint00001803,trk00014,2023-10-24,inspection,123841,1.6,181.86,101.58,283.44,denver,37.2,scheduled inspection
maint00001804,trk00116,2023-10-25,engine,56918,3.0,332.69,2194.55,2527.24,atlanta,6.2,routine engine
maint00001805,trk00057,2023-10-25,brake,216670,1.6,142.92,838.91,981.83,columbus,24.4,emergency brake
maint00001806,trk00095,2023-10-25,engine,88013,4.1,404.77,2372.22,2776.99,omaha,2.2,emergency engine
maint00001807,trk00074,2023-10-25,repair,97724,1.9,194.93,791.01,985.94,denver,11.1,routine repair
maint00001808,trk00058,2023-10-25,engine,394188,3.2,360.68,3059.84,3420.52,los angeles,28.9,scheduled engine
maint00001809,trk00018,2023-10-25,repair,549961,5.1,486.62,2684.36,3170.98,seattle,23.8,scheduled repair
maint00001810,trk00031,2023-10-25,repair,598689,4.8,476.28,2133.46,2609.74,detroit,29.2,scheduled repair
maint00001811,trk00035,2023-10-25,repair,192761,4.4,400.76,1398.84,1799.6,nashville,42.4,emergency repair
maint00001812,trk00057,2023-10-25,preventive,139222,5.8,566.33,55.64,621.97,oklahoma city,22.3,emergency preventive
maint00001813,trk00013,2023-10-26,engine,348143,5.1,635.73,1347.84,1983.57,nashville,18.8,scheduled engine
maint00001814,trk00030,2023-10-26,repair,663903,6.9,844.66,2948.8,3793.46,milwaukee,38.7,scheduled repair
maint00001815,trk00035,2023-10-26,repair,201235,5.9,664.74,699.8,1364.54,houston,14.2,scheduled repair
maint00001816,trk00104,2023-10-26,preventive,229579,3.2,389.42,1517.18,1906.6,charlotte,27.5,routine preventive
maint00001817,trk00002,2023-10-26,engine,654137,4.7,565.66,1134.37,1700.03,denver,27.7,emergency engine
maint00001818,trk00071,2023-10-27,tire,641912,1.1,133.31,810.69,944.0,oklahoma city,30.2,emergency tire
maint00001819,trk00093,2023-10-27,engine,494472,3.6,401.42,2872.62,3274.04,detroit,19.4,emergency engine
maint00001820,trk00120,2023-10-27,repair,446586,4.3,457.84,1139.08,1596.92,chicago,16.3,routine repair
maint00001821,trk00110,2023-10-27,engine,184110,5.0,566.85,3456.12,4022.97,denver,34.5,routine engine
maint00001822,trk00074,2023-10-28,tire,398032,1.5,186.03,2831.46,3017.49,denver,25.0,routine tire
maint00001823,trk00106,2023-10-28,brake,572811,2.2,270.83,3000.2,3271.03,memphis,39.2,emergency brake
maint00001824,trk00111,2023-10-28,inspection,530753,2.1,240.19,142.32,382.51,kansas city,44.8,scheduled inspection
maint00001825,trk00072,2023-10-29,tire,386566,3.1,356.6,1439.19,1795.79,nashville,3.8,emergency tire
maint00001826,trk00034,2023-10-29,transmission,195490,4.9,417.35,3210.67,3628.02,portland,16.8,emergency transmission
maint00001827,trk00076,2023-10-30,tire,571555,7.8,890.79,1506.62,2397.41,salt lake city,3.8,routine tire
maint00001828,trk00119,2023-10-30,preventive,727934,1.8,203.48,679.38,882.86,kansas city,15.7,scheduled preventive
maint00001829,trk00075,2023-10-31,preventive,393914,7.6,688.94,3273.05,3961.99,minneapolis,43.7,routine preventive
maint00001830,trk00070,2023-10-31,repair,93385,6.1,621.15,3101.22,3722.37,denver,8.7,routine repair
maint00001831,trk00060,2023-11-01,tire,372351,5.7,617.92,2637.44,3255.36,atlanta,7.8,routine tire
maint00001832,trk00016,2023-11-02,inspection,726936,3.4,398.03,15.63,413.66,oklahoma city,5.2,routine inspection
maint00001833,trk00108,2023-11-02,engine,151775,3.5,423.51,2906.47,3329.98,minneapolis,33.4,routine engine
maint00001834,trk00115,2023-11-03,tire,366065,4.8,594.95,1003.51,1598.46,atlanta,23.5,scheduled tire
maint00001835,trk00046,2023-11-03,inspection,564279,5.1,462.45,54.09,516.54,philadelphia,42.1,emergency inspection
maint00001836,trk00086,2023-11-03,tire,728460,5.3,569.59,2853.89,3423.48,phoenix,13.5,emergency tire
maint00001837,trk00029,2023-11-04,preventive,122851,5.9,674.8,363.38,1038.18,phoenix,43.6,scheduled preventive
maint00001838,trk00099,2023-11-04,brake,549488,4.9,603.12,1677.25,2280.37,indianapolis,41.3,emergency brake
maint00001839,trk00059,2023-11-04,repair,683328,5.9,698.38,2417.42,3115.8,denver,4.7,scheduled repair
maint00001840,trk00031,2023-11-05,repair,717836,2.4,291.17,373.98,665.15,phoenix,18.1,routine repair
maint00001841,trk00041,2023-11-05,transmission,441663,7.0,771.85,1852.18,2624.03,new york,17.7,scheduled transmission
maint00001842,trk00049,2023-11-05,repair,222093,4.2,445.46,2611.96,3057.42,portland,12.9,routine repair
maint00001843,trk00070,2023-11-05,transmission,136957,7.9,867.67,3135.94,4003.61,milwaukee,14.1,scheduled transmission
maint00001844,trk00054,2023-11-05,tire,531749,2.4,255.61,373.34,628.95,phoenix,46.8,routine tire
maint00001845,trk00055,2023-11-06,repair,525245,1.6,189.83,1778.51,1968.34,dallas,46.9,emergency repair
maint00001846,trk00040,2023-11-06,tire,539903,4.4,411.64,2965.83,3377.47,denver,5.0,emergency tire
maint00001847,trk00099,2023-11-07,transmission,285527,3.6,408.88,2449.84,2858.72,columbus,3.3,routine transmission
maint00001848,trk00055,2023-11-07,transmission,394229,6.4,688.59,688.9,1377.49,charlotte,29.2,emergency transmission
maint00001849,trk00003,2023-11-08,repair,108343,2.4,290.78,1749.84,2040.62,minneapolis,28.1,scheduled repair
maint00001850,trk00050,2023-11-10,tire,668542,3.2,377.89,3380.19,3758.08,new york,37.9,scheduled tire
maint00001851,trk00120,2023-11-10,transmission,181319,7.1,748.81,1461.26,2210.07,nashville,11.4,routine transmission
maint00001852,trk00104,2023-11-10,brake,681426,2.6,222.95,1875.0,2097.95,portland,7.5,emergency brake
maint00001853,trk00040,2023-11-10,transmission,115210,6.2,733.91,2470.71,3204.62,chicago,30.6,scheduled transmission
maint00001854,trk00068,2023-11-11,engine,679128,2.4,246.32,3103.43,3349.75,minneapolis,26.4,scheduled engine
maint00001855,trk00014,2023-11-12,inspection,165450,6.0,735.52,57.04,792.56,charlotte,36.9,routine inspection
maint00001856,trk00009,2023-11-12,tire,387221,7.6,703.83,1903.66,2607.49,salt lake city,34.2,scheduled tire
maint00001857,trk00060,2023-11-12,engine,522489,5.5,565.68,2762.69,3328.37,dallas,3.8,routine engine
maint00001858,trk00003,2023-11-13,brake,630009,6.4,692.02,2543.85,3235.87,philadelphia,3.7,scheduled brake
maint00001859,trk00090,2023-11-13,tire,196361,5.3,545.86,1746.51,2292.37,phoenix,6.2,routine tire
maint00001860,trk00010,2023-11-13,inspection,102313,1.6,177.77,141.9,319.67,las vegas,22.3,emergency inspection
maint00001861,trk00118,2023-11-13,brake,139180,8.0,805.47,1706.83,2512.3,oklahoma city,11.8,scheduled brake
maint00001862,trk00120,2023-11-14,inspection,737504,2.4,261.98,102.21,364.19,omaha,37.3,routine inspection
maint00001863,trk00044,2023-11-14,tire,66747,2.3,235.66,292.2,527.86,indianapolis,35.8,emergency tire
maint00001864,trk00085,2023-11-14,repair,623101,2.9,340.45,1255.52,1595.97,salt lake city,9.4,routine repair
maint00001865,trk00039,2023-11-15,preventive,347916,5.1,621.43,1941.75,2563.18,salt lake city,16.9,emergency preventive
maint00001866,trk00038,2023-11-15,inspection,588810,2.3,274.94,126.62,401.56,seattle,43.7,emergency inspection
maint00001867,trk00071,2023-11-15,preventive,488126,6.3,553.65,1247.28,1800.93,milwaukee,44.6,routine preventive
maint00001868,trk00026,2023-11-15,tire,364168,1.4,154.99,1071.91,1226.9,miami,5.7,routine tire
maint00001869,trk00010,2023-11-15,transmission,133975,5.8,559.06,3480.79,4039.85,omaha,46.3,emergency transmission
maint00001870,trk00089,2023-11-16,inspection,327969,3.4,368.9,105.79,474.69,houston,15.9,emergency inspection
maint00001871,trk00105,2023-11-16,preventive,431322,7.2,676.07,1330.29,2006.36,atlanta,11.1,emergency preventive
maint00001872,trk00011,2023-11-16,brake,75535,7.3,806.78,74.43,881.21,indianapolis,44.6,routine brake
maint00001873,trk00073,2023-11-17,preventive,69833,5.0,583.41,3175.29,3758.7,memphis,40.7,routine preventive
maint00001874,trk00066,2023-11-17,tire,398171,3.3,301.44,539.58,841.02,dallas,25.9,emergency tire
maint00001875,trk00120,2023-11-17,repair,217657,4.5,510.53,3435.57,3946.1,atlanta,32.6,scheduled repair
maint00001876,trk00115,2023-11-17,repair,544463,1.9,230.37,647.42,877.79,nashville,10.7,emergency repair
maint00001877,trk00032,2023-11-18,tire,72201,7.8,838.02,757.69,1595.71,kansas city,42.2,scheduled tire
maint00001878,trk00100,2023-11-18,preventive,184908,1.7,181.38,2092.84,2274.22,minneapolis,43.3,scheduled preventive
maint00001879,trk00095,2023-11-18,inspection,562917,5.8,618.99,79.69,698.68,detroit,2.2,routine inspection
maint00001880,trk00031,2023-11-19,preventive,602966,4.7,531.5,2100.0,2631.5,denver,37.4,emergency preventive
maint00001881,trk00074,2023-11-19,repair,278230,6.0,654.68,2987.61,3642.29,nashville,27.2,routine repair
maint00001882,trk00102,2023-11-21,preventive,347799,2.6,288.74,1199.46,1488.2,denver,29.0,emergency preventive
maint00001883,trk00084,2023-11-21,engine,431091,7.3,787.07,2883.8,3670.87,nashville,2.4,routine engine
maint00001884,trk00097,2023-11-21,inspection,179285,6.7,808.22,136.93,945.15,minneapolis,4.1,emergency inspection
maint00001885,trk00114,2023-11-21,brake,208839,1.2,126.67,2664.86,2791.53,minneapolis,15.7,scheduled brake
maint00001886,trk00034,2023-11-22,inspection,719673,2.4,229.34,91.57,320.91,minneapolis,40.8,routine inspection
maint00001887,trk00115,2023-11-22,inspection,666402,4.6,427.69,137.42,565.11,memphis,20.9,routine inspection
maint00001888,trk00007,2023-11-22,repair,607732,4.8,431.26,2814.72,3245.98,kansas city,41.9,emergency repair
maint00001889,trk00034,2023-11-22,repair,107813,7.0,846.26,230.35,1076.61,seattle,13.4,routine repair
maint00001890,trk00093,2023-11-22,engine,609407,2.2,244.81,216.13,460.94,milwaukee,29.7,routine engine
maint00001891,trk00100,2023-11-23,inspection,615609,3.3,405.07,14.54,419.61,indianapolis,23.9,routine inspection
maint00001892,trk00014,2023-11-23,engine,693437,6.1,654.52,3157.4,3811.92,omaha,18.9,emergency engine
maint00001893,trk00057,2023-11-24,transmission,104690,4.5,515.9,2457.54,2973.44,salt lake city,29.8,routine transmission
maint00001894,trk00079,2023-11-24,engine,59308,3.5,372.2,1601.15,1973.35,phoenix,33.9,routine engine
maint00001895,trk00020,2023-11-24,engine,356841,2.3,199.3,2939.41,3138.71,kansas city,2.5,scheduled engine
maint00001896,trk00114,2023-11-25,transmission,598393,6.9,694.0,2463.23,3157.23,salt lake city,31.9,emergency transmission
maint00001897,trk00060,2023-11-25,inspection,194097,0.6,51.38,13.55,64.93,kansas city,31.5,scheduled inspection
maint00001898,trk00001,2023-11-25,inspection,68832,2.0,230.88,135.42,366.3,memphis,27.8,scheduled inspection
maint00001899,trk00049,2023-11-25,inspection,467660,6.4,737.58,121.58,859.16,charlotte,7.9,emergency inspection
maint00001900,trk00094,2023-11-25,repair,415715,3.1,310.43,3086.67,3397.1,portland,20.2,routine repair
maint00001901,trk00061,2023-11-25,brake,84205,4.4,471.33,2504.98,2976.31,los angeles,38.7,scheduled brake
maint00001902,trk00003,2023-11-27,transmission,630825,0.8,87.75,2376.69,2464.44,los angeles,46.8,emergency transmission
maint00001903,trk00111,2023-11-27,repair,79573,7.0,769.62,1079.55,1849.17,omaha,10.8,routine repair
maint00001904,trk00043,2023-11-28,engine,255438,1.7,175.74,316.58,492.32,phoenix,8.3,emergency engine
maint00001905,trk00056,2023-11-28,tire,570369,5.4,655.17,279.57,934.74,new york,37.4,scheduled tire
maint00001906,trk00053,2023-11-28,engine,283790,3.6,413.84,226.39,640.23,houston,44.2,emergency engine
maint00001907,trk00011,2023-11-28,preventive,244355,6.1,635.03,596.57,1231.6,houston,10.3,routine preventive
maint00001908,trk00032,2023-11-29,preventive,394025,2.2,266.97,1950.97,2217.94,los angeles,45.0,routine preventive
maint00001909,trk00011,2023-11-29,engine,66256,5.2,598.16,1911.67,2509.83,atlanta,45.1,scheduled engine
maint00001910,trk00108,2023-11-29,engine,104450,3.3,295.21,1823.66,2118.87,oklahoma city,11.1,emergency engine
maint00001911,trk00080,2023-11-30,preventive,721764,4.1,386.6,2052.58,2439.18,dallas,17.5,emergency preventive
maint00001912,trk00115,2023-12-01,tire,178011,6.8,584.99,58.06,643.05,seattle,32.9,emergency tire
maint00001913,trk00073,2023-12-01,transmission,578997,1.2,132.63,1674.28,1806.91,memphis,33.6,emergency transmission
maint00001914,trk00072,2023-12-01,repair,285318,1.4,163.61,765.3,928.91,milwaukee,37.9,emergency repair
maint00001915,trk00029,2023-12-02,brake,153540,4.9,443.07,957.29,1400.36,charlotte,42.9,emergency brake
maint00001916,trk00103,2023-12-02,transmission,651772,0.9,88.63,125.89,214.52,salt lake city,30.4,emergency transmission
maint00001917,trk00033,2023-12-02,repair,316918,2.9,342.3,1831.48,2173.78,omaha,27.5,scheduled repair
maint00001918,trk00071,2023-12-04,engine,647503,3.9,443.37,3428.49,3871.86,dallas,43.1,scheduled engine
maint00001919,trk00075,2023-12-04,preventive,372822,5.0,556.46,2961.39,3517.85,las vegas,13.8,scheduled preventive
maint00001920,trk00071,2023-12-04,tire,693501,2.3,196.11,1039.3,1235.41,charlotte,22.5,emergency tire
maint00001921,trk00017,2023-12-04,repair,715956,0.6,58.84,598.84,657.68,denver,28.7,emergency repair
maint00001922,trk00093,2023-12-05,brake,171193,4.3,485.12,3006.24,3491.36,houston,38.4,scheduled brake
maint00001923,trk00115,2023-12-05,brake,649092,2.4,299.12,3024.37,3323.49,seattle,15.8,scheduled brake
maint00001924,trk00067,2023-12-05,inspection,727712,1.1,126.44,116.48,242.92,salt lake city,43.5,routine inspection
maint00001925,trk00112,2023-12-05,transmission,325800,4.0,480.55,82.71,563.26,salt lake city,27.9,routine transmission
maint00001926,trk00014,2023-12-05,brake,319818,2.5,287.27,1493.0,1780.27,indianapolis,42.6,scheduled brake
maint00001927,trk00008,2023-12-05,brake,101096,5.0,495.88,1373.5,1869.38,memphis,19.9,routine brake
maint00001928,trk00053,2023-12-06,transmission,72156,7.7,872.7,2693.96,3566.66,dallas,30.4,emergency transmission
maint00001929,trk00003,2023-12-07,repair,425359,7.0,603.61,916.52,1520.13,phoenix,36.2,scheduled repair
maint00001930,trk00002,2023-12-08,brake,652877,4.9,531.24,1250.15,1781.39,new york,15.5,routine brake
maint00001931,trk00062,2023-12-08,inspection,707464,1.3,118.13,57.7,175.83,seattle,32.0,scheduled inspection
maint00001932,trk00100,2023-12-08,tire,151326,5.8,715.28,3462.39,4177.67,miami,2.4,emergency tire
maint00001933,trk00094,2023-12-08,preventive,562882,7.3,645.54,417.15,1062.69,denver,2.4,emergency preventive
maint00001934,trk00055,2023-12-08,inspection,579347,6.8,675.78,38.15,713.93,chicago,27.4,emergency inspection
maint00001935,trk00055,2023-12-09,engine,516252,1.8,207.51,2595.3,2802.81,detroit,10.2,scheduled engine
maint00001936,trk00068,2023-12-09,transmission,574344,5.6,499.72,977.1,1476.82,las vegas,4.7,routine transmission
maint00001937,trk00106,2023-12-10,tire,100467,6.3,748.17,2534.57,3282.74,new york,23.3,emergency tire
maint00001938,trk00060,2023-12-10,inspection,509866,5.8,567.88,93.86,661.74,denver,35.0,scheduled inspection
maint00001939,trk00062,2023-12-10,transmission,665919,1.4,150.52,1933.06,2083.58,portland,14.5,scheduled transmission
maint00001940,trk00049,2023-12-11,tire,742190,4.4,424.25,1195.44,1619.69,denver,39.5,emergency tire
maint00001941,trk00037,2023-12-11,inspection,165524,6.5,695.61,60.55,756.16,chicago,32.5,routine inspection
maint00001942,trk00028,2023-12-11,engine,530800,1.4,135.85,877.05,1012.9,minneapolis,28.2,emergency engine
maint00001943,trk00050,2023-12-11,brake,435908,4.3,379.08,1806.34,2185.42,salt lake city,47.1,routine brake
maint00001944,trk00111,2023-12-11,tire,426633,3.0,348.82,2214.38,2563.2,dallas,42.2,emergency tire
maint00001945,trk00058,2023-12-12,preventive,723657,2.2,247.21,2589.86,2837.07,columbus,29.9,routine preventive
maint00001946,trk00040,2023-12-13,tire,324475,1.1,114.06,2462.38,2576.44,kansas city,31.8,emergency tire
maint00001947,trk00055,2023-12-13,engine,507253,7.6,922.57,1099.25,2021.82,oklahoma city,43.1,scheduled engine
maint00001948,trk00053,2023-12-13,preventive,563424,5.3,591.34,1524.6,2115.94,nashville,7.9,emergency preventive
maint00001949,trk00019,2023-12-13,preventive,426931,2.9,350.07,2271.53,2621.6,atlanta,26.8,routine preventive
